%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts
54, 1312.38, 209.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 1309.25, 203.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 1307.44, 207.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 1304.25, 208.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 1300.74, 202.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 1294.88, 207.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 1292.02, 199.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 1290.48, 202.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 1288.42, 206.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 1282.45, 193.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 1276.24, 201.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 1273.71, 194.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 1270.50, 193.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 1266.20, 202.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 1263.77, 189.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 1256.03, 200.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 1258.87, 195.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
71, 1253.04, 190.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
72, 1252.77, 204.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
73, 1256.06, 193.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
74, 1250.02, 203.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
75, 1244.46, 200.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
76, 1245.13, 191.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
77, 1235.40, 205.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
78, 1233.23, 184.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
79, 1226.66, 190.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
80, 1223.22, 192.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
81, 1221.75, 182.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
82, 1216.38, 200.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
83, 1216.56, 185.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
84, 1211.93, 190.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
85, 1210.59, 195.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
86, 1209.39, 180.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
87, 1200.49, 197.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
88, 1202.26, 184.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
89, 1197.61, 188.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
90, 1194.43, 196.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
91, 1194.97, 180.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
92, 1184.87, 196.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
93, 1185.47, 185.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
94, 1179.95, 184.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
95, 1176.19, 196.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
96, 1178.18, 175.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
97, 1171.21, 189.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
98, 1172.39, 185.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
99, 1166.76, 180.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
100, 1159.68, 189.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
101, 1162.11, 171.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
102, 1155.36, 184.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
103, 1151.23, 179.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
104, 1151.47, 173.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
105, 1145.71, 189.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
106, 1138.91, 177.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
107, 1128.92, 184.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
108, 1134.06, 190.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
109, 1129.01, 186.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
110, 1130.71, 204.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
111, 1139.67, 206.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
112, 1141.66, 221.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
113, 1145.26, 237.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
114, 1150.51, 235.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
115, 1151.52, 246.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
